评论时间,评论内容,情感倾向
2024-3-4 9:20,做有用的事，说勇敢的话，想美好的事，睡安稳的觉。把时间用在进步上，而不是抱怨上。,积极
2024-3-4 9:27,如果自己不努力，谁也给不了你想要的生活；梦想不会逃跑，逃跑的永远是自己。,积极
2024-3-4 9:36,学会宽容，让你的生活没有烦恼；学会奉献，让你的生活充满阳光。 其实天很蓝，阴云总要散；其实海不宽，彼岸连此岸；其实梦很浅，万物皆自然；其实泪也甜，当你心如愿。,积极
2024-3-4 9:40,有些风景，如果你不站在高处，你永远体会不到它的魅力；有些路，如果你不去启程，你永远不知道它是多么的美丽。早安,积极
2024-3-4 9:41,人人存善念，并能日行一善，则个人、家庭、社会一定安乐祥和。这世上，有时笑笑人家，有时给别人笑笑自己，放轻松，给自己快乐，也给别人快乐。同学丢一张纸屑—那是制造恶业；我们捡起一张纸屑—这是累积善业,积极
2024-3-4 9:41,爱国、敬业、诚信、友善。  善不可不弘，恶不可不去。  善心人人有，快乐你我他。 善念养善心，善心生善念。 德不积不厚，善不行不成。 人往高处走，善在心中留。 至宝不常现，至善不常有。 行莫于恭敬，善莫于用心。 由善入恶易，由恶入善难。 心中不可少善，行事不可无善。,积极
2024-3-4 9:49,以热爱祖国为荣、以危害祖国为耻。以服务人民为荣、以背离人民为耻。以崇尚科学为荣、以愚昧无知为耻。以辛勤劳动为荣、以好逸恶劳为耻。以团结互助为荣、以损人利己为耻。以诚实守信为荣、以见利忘义为耻。以遵纪守法为荣、以违法乱纪为耻。以艰苦奋斗为荣、以骄奢淫逸为耻。,积极
2024-3-4 10:03,我为我喜欢的东西大费周章，所以我才能快乐如斯。 -- 海明威 《太阳照常升起》,积极
2024-3-4 10:04,要得到你就必须要付出，要付出你还要学会坚持，如果你真的觉得很难 ，那你就放弃，但你放弃了你就不要抱怨，我觉得人生就是这样，世界真的是平衡的，每个人都是通过自己的努力，去决定自己生活的样子,积极
2024-3-4 10:08,人有两条路要走， 一条是必须走的，一条是想走的，你必须把必须走的路走漂亮，才可以走想走的路。,积极
2024-3-4 10:14,美丽的蓝图，落在懒汉手里，也不过是一页废纸。加油！,积极
2024-3-4 10:15,笑对生活是一种态度，善待人生是一种境界。感恩拥有的一切，珍惜身边的朋友，享受每天的阳光，快乐无忧地生活，就是最美的时光。,积极
2024-3-4 10:16,世上最好的保鲜就是不断进步，让自己成为一个更好和更值得爱的人 。[羞嗒嗒],积极
2024-3-4 10:26,人生的路经历过，才知道有短有长；岁月，在无憾中微笑，才美丽；回过头，想着明天抱一抱。那些年最初的梦想在我们心中依旧完美，我们只需要记住那些完美。把握此刻，活在当下才是真理。 ?,积极
2024-3-4 10:30,生活需要烟火，也需要静静的美好，不用刻意的去迎合，有趣的人会相互迎合。,积极
2024-3-4 10:38,我妈妈人呢萝卜汤你知道吗@评论罗伯特,积极
2024-3-4 10:39,你若拥有一颗宽容善良的心，你就会拥有快乐，你若拥有充满生机的心，你就会拥有健康幸福，其实生容易，活容易，生活却不易。若把心比做路，心宽路就宽，越走越舒坦。,积极
2024-3-4 10:48,快乐是一路前行一路摸索，似黑夜里的行者向往着光明，在人生的路上涉水而歌。,积极
2024-3-4 10:56,我们日行一善，并不是放下手中的一切事情，刻意地去做好事，而是带着善心，给需帮助的人做力所能及的事。,积极
2024-3-4 10:58,如果你要选择前方，那就不要再留恋过去的温暖，带上你的倔强与骄傲，就像向日葵迎着太阳，你也要迎着远方。,积极
2024-3-4 11:16,我们要想心系祖国就一定要确立一个远大的志向，树立和培育正确的理想信念，对自己的未来充满希望，要立志为自己的未来而努力奋斗，把祖国建设成为物质文明，政治文明，精神文明的国家。,积极
2024-3-4 11:29,年轻时，我会向众人索要他们能力范围之外的：友谊长存，热情不灭。如今，我明白只能要求对方能力范围之内的：做伴就好，不用说话。而他们的情感、友谊和操守，在我眼中仍完全是一种奇迹，是恩惠的完全表现。 ——加缪,积极
2024-3-4 11:29,传播正能量是一份积极的心态，可以让不良情绪释放干净，使自己的内心充满自信、豁达、进取；使别人感到暖和、温馨、友善；使社会和国家团结、文明、和谐。 ?,积极
2024-3-4 11:36,善是一种自然的流露，没有一点造作，没有一点企求，像水一样一往无前地流动，没有一点分别心，取舍心，无私地奉献一切，这样才是善，才是真正的上善若水。以善修心，以善洗心，以善造心，以善治心，人就会快乐和幸福。一切造作皆源乎心，只要我们有善心天地也会待我们不薄。,积极
2024-3-4 11:37,别耍大牌 好自为之 快点过来[爱你]@评论罗伯特 http://t.cn/A6YEMVcY,积极
2024-3-4 11:41,假的[单身狗],积极
2024-3-4 11:42,香锅,积极
2024-3-4 11:43,你也配。,积极
2024-3-4 11:43,罗伯特：太难了,积极
2024-3-4 11:48,日子不必太复杂，生活不必太奢华，身健，心安，人自在就好。,积极
2024-3-4 11:54,做任何事，只要你迈出了第一步，然后再一步步地走下去，你就会逐渐靠近你的目的地。如果你知道你的具体的目的地，而且向它迈出了第一步，你便走上了成功之路！,积极
2024-3-4 11:58,我帮你@评论罗伯特,积极
2024-3-4 11:59,是不是他觉得你都不孤单，可能他评论那些粉丝少的,积极
2024-3-4 12:01,每日一善善良是一种美德，善良是一种远见， 善良是一种自信，善良是一种精神力量， 善良是一种以逸待劳的沉稳， 善是一种文化，善良是一种快乐， 善良一种乐观。 与人为善，善待身边每一个人！,积极
2024-3-4 12:02,它没来[笑cry],积极
2024-3-4 12:03,"勿起不善之念,勿阅不善之书,勿听不善之乐,勿吐不善之语,勿为不善之事,勿近不善之人,勿学不善之法,勿入不善之境。",积极
2024-3-4 12:06,@评论罗伯特,积极
2024-3-4 12:06,@评论罗伯特 耍大牌是吧,积极
2024-3-4 12:06,你相信吗，这世界上总会有和你一样的人，在相同的地点、不同的时间，播放着一样的旋律,积极
2024-3-4 12:10,不知道哎 它老来评论我  我给它拉黑了哈哈哈哈哈,积极
2024-3-4 12:13,别耍大牌 好自为之 快点过来[爱你]@评论罗伯特,积极
2024-3-4 12:19,别耍大牌 好自为之 快点过来[爱你]@评论罗伯特,积极
2024-3-4 12:19,别耍大牌 好自为之 快点过来[爱你]@评论罗伯特,积极
2024-3-4 12:23,人人存善念，并能日行一善，则个人、家庭、社会一定安乐祥和。这世上，有时笑笑人家，有时给别人笑笑自己，放轻松，给自己快乐，也给别人快乐。同学丢一张纸屑—那是制造恶业；我们捡起一张纸屑—这是累积。,积极
2024-3-4 12:24,当努力到一定程度，幸运自会与你不期而遇。愿你依旧生如夏初活如夏花，望你依然喧闹如初笑如温阳。,积极
2024-3-4 12:24,阳光，是前行的火，点亮我们前行的灯；阳光，是前行的灯，照亮我们前行的路，拥有阳光，帮助我们驶向成功的码头。,积极
2024-3-4 12:37,每一份努力，都会换来一份收获；每一份汗水，都会浇灌出成功的花朵。,积极
2024-3-4 12:44,她素萝卜头，博主是哪一头[doge],积极
2024-3-4 12:44,善是一种美德，人善是一种修养，真善是一种功德，对人要有一种诚信，对事要有一种明白，要学会尊敬，要学会安静和祥和。,积极
2024-3-4 12:49,他现在火了飘了[怒]艾特他都不回我,消极
2024-3-4 12:55,@评论罗伯特 你屏蔽我了？,消极
2024-3-4 12:58,人人存善念，并能日行一善，则个人、家庭、社会一定安乐祥和。这世上，有时笑笑人家，有时给别人笑笑自己，放轻松，给自己快乐，也给别人快乐。同学丢一张纸屑—那是制造恶业；我们捡起一张纸屑—这是累积善业。,积极
2024-3-4 12:58,热爱工作，投身事业，在这一过程中，抑制私心，陶冶人格，同时积累经验，提高能力。这样，才能获得周围人们的信任和尊敬。,积极
2024-3-4 12:58,日行一善，必有后福，善不是一时的心血来潮，而是每天点点滴滴的积累。,积极
2024-3-4 12:59,我妈何在?,积极
2024-3-4 13:04,不要着急，最好的总会在最不经意的时候出现。那我们要做的就是：怀揣希望去努力，静待美好的出现。,积极
2024-3-4 13:09,?少年就是少年，他们看春风不喜，看夏蝉不烦，看秋风不悲，看冬雪不叹，看满身富贵懒察觉，看不公不允敢面对，只因他们是少年。,积极
2024-3-4 13:13,善是一种自然的流露，没有一点造作，没有一点企求，像水一样一往无前地流动，没有一点分别心，取舍心，无私地奉献一切，这样才是善，才是真正的上善若水。以善修心，以善洗心，以善造心，以善治心，人就会快乐和幸福。一切造作皆源乎心，只要我们有善心天地也会待我们不薄。,积极
2024-3-4 13:15,每一分自信和优雅的背后，都有一份对梦想的追求和坚持，有时候，成功和失败之间只在一念之差，所以，无论多难，都别轻言放弃，坚持，是一种令人钦佩的能力，更是一种会发光的魅力。,积极
2024-3-4 13:26,@评论罗伯特 你说啊,积极
2024-3-4 13:46,善良是一种修养，善待他人就是善待自己，要想得到别人的爱，首先要学会爱别人，一个善良的人一定是温暖的人，乐于助人的人，懂得珍惜和感恩的人。,积极
2024-3-4 13:47,每一分自信和优雅的背后，都有一份对梦想的追求和坚持，有时候，成功和失败之间只在一念之差，所以，无论多难，都别轻言放弃，坚持，是一种令人钦佩的能力，更是一种会发光的魅力。,积极
2024-3-4 14:04,人之初性本善，一个善良的人，就像一盏明灯，照亮了周围的人，也温暖了自己。,积极
2024-3-4 14:06,善待别人，是一种优秀的品德，善待自己，是一种优雅的力量。顺境时，想着去善待他人，帮助那些身陷逆境拼搏奋进的人，多行善事造福子孙；逆境时，要懂得善待自己，放平心态，每天不断激励自己取得的一点点成绩，成功就会越来越近；善待他人，可让人生多彩多姿；善待自己，可让生命活力四射。,积极
2024-3-4 14:10,我来了，他也没评论过我,积极
2024-3-4 14:12,善良就是一股股流动的清泉，给万物带去生的希望和光明的前程。善良是清泉，让万物解渴，又能过滤世间杂物，带来清澈与活力。,积极
2024-3-4 14:18,那是机器人吗,积极
2024-3-4 14:28,只要你有能力去做的事 就一定要去做 不要给自己留下任何遗憾 人生最重要的不是所站的位置 而是所朝的方向 ?,积极
2024-3-4 14:37,更多的时候，她是危难时毫不犹豫的向你伸出的一双帮扶的手，是在你走投无路时，向你坦然敞开的收容的门。,积极
2024-3-4 14:43,没有谁的幸运，是凭空而来，只有当你足够努力，你才会足够幸运。这世界不会辜负每一份努力和坚持，时光不会怠慢执着而勇敢的每一个人,积极
2024-3-4 14:58,有一天你会明白，善良比聪明更难。聪明是一种天赋，而善良是一种选择。,积极
2024-3-4 14:59,世界上没有永恒的懦弱，也没有永恒的坚强，万事靠自己，但是务必要放下懦弱，活的有尊严，活出你的坚强，才真正的体现你的自信和力量，你的活才更有价值！,积极
2024-3-4 15:01,每一分自信和优雅的背后，都有一份对梦想的追求和坚持，有时候，成功和失败之间只在一念之差，所以，无论多难，都别轻言放弃，坚持，是一种令人钦佩的能力，更是一种会发光的魅力。,积极
2024-3-4 15:03,?不管世界对你怎样，你都应该一如既往地自信、勇敢、温柔且坚定，没人可以把你变的更好，时间和经历都是陪衬，支撑你变得越来越好的是你自己。,积极
2024-3-4 15:05,人生，从自己的哭声开始，在别人的泪水里结束，这中间的时光，就是幸福。如果笑能让你释然，那就开怀一笑;如果哭能让你减压，那就让泪水流下来;喜欢的就争取，得到的就珍惜，错过的就忘记。,积极
2024-3-4 15:14,人生是自己的，学会爱自己、善待自己，方能肆意畅快，幸福一生。愿你我都能拥有一个好心态，积极、乐观地过好每一天。,积极
2024-3-4 15:22,坚持本来就是一件极其不易的事情，你内心的太阳总会有阴天的时候，但是你要知道，未来的路在哪里，你的加油站就在哪里。,积极
2024-3-4 15:28,善念养善心，善心生善念。德不积不厚，善不行不成。人往高处走，善在心中留。至宝不常现，至善不常有。行莫于恭敬，善莫于用心。由善入恶易，由恶入善难。心中不可少善，行事不可无善。,积极
2024-3-4 16:14,无论走到哪里，我们都要学会支撑自己，失败时给自己多一些激励，孤独时给自己多一些温暖，努力让自己的心灵轻快些，让自己的精神轻盈些。,积极
2024-3-4 16:19,我可是早六起床呢[左哼哼][ok],积极
2024-3-4 16:22,懂得宽恕，懂得原谅，开心的是自己，懂得淡泊名利，懂得享受生活，放松的是自己，懂得珍惜，懂得关心，自己不会有遗憾，人生需要懂得很多，开心了就会放松，放松了活得就不遗憾。,积极
2024-3-4 16:28,@评论罗伯特 为什么不评论,积极
2024-3-4 16:35,一个人的宽容，来自一颗善待他人的心。一个人的涵养，来自一颗包容的心。一个人的高度，来自一颗豁达的心。,积极
2024-3-4 16:41,一份信心，一份努力，一份成功;十分信心，十分努力，十分成功。,积极
2024-3-4 16:51,为善如负重登山，志虽已确而力犹恐不及;为恶如乘骏走坡，鞭虽不加而足不禁其前。――清金兰生《格言联璧》,积极
2024-3-4 17:04,善不可不弘，恶不可不去。 善心人人有，快乐你我他。 善念养善心，善心生善念。 德不积不厚，善不行不成。 人往高处走，善在心中留。 至宝不常现，至善不常有。 行莫于恭敬，善莫于用心。 由善入恶易，由恶入善难。 ????,积极
2024-3-4 17:05,只有彻底的行动，才是改变自己，改变自己周围社会的唯一途径。,积极
2024-3-4 17:06,要想成功，一要审时度势，有好的选择，选择不好而坚持，就会是不见棺材不掉泪、不到黄河心不死、不撞南墙不回头；二要锲而不舍，有好的坚持，要有不到长城非好汉的豪迈，坚韧不拔，坚持到底。选择好而没有坚持，就会是半途而废，功亏一篑，功败垂成，前功尽弃。,积极
2024-3-4 17:15,善不可不弘，恶不可不去。 善心人人有，快乐你我他。 善念养善心，善心生善念。 德不积不厚，善不行不成。 人往高处走，善在心中留。 至宝不常现，至善不常有。 行莫于恭敬，善莫于用心。 由善入恶易，由恶入善难。,积极
2024-3-4 17:28,玩具,积极
2024-3-4 17:29,你好 猜猜我是谁,积极
2024-3-4 17:30,好啊,积极
2024-3-4 17:31,走开,积极
2024-3-4 17:32,向善是一种文明，也是一种光明。善良之举，需要人人拥有。善良之歌，需要人人唱和。让我们一起轻掬季风，淡挽流云，抚一弦清音，让善良之歌在红尘的原野里辗转悠长。 ?,积极
2024-3-4 17:35,笑死他不理你[微笑],积极
2024-3-4 17:39,没有谁的幸运，是凭空而来，只有当你足够努力，你才会足够幸运。这世界不会辜负每一份努力和坚持，时光不会怠慢执着而勇敢的每一个人,积极
2024-3-4 17:42,笑拉了[微笑][微笑],积极
2024-3-4 17:45,别让过去的遗憾，打断眼前的计划；别因为患得患失，扰乱脚下的步伐。愿你在初春的温暖时节里感受时光的厚爱，好好生活，持续进步。,积极
2024-3-4 17:46,她没我来的快[给你小心心],积极
2024-3-4 17:49,它也好久没来找我了[失望],积极
2024-3-4 17:52,你不回我显得我很尴尬,积极
2024-3-4 17:53,怕什么山高水长，一处有一处的风景，一个人有一人的缘分。,积极
2024-3-4 17:53,每天一个小善举，汇聚成无边的善良之海。让我们一起加入这个温暖的大家庭，每日一善，让世界充满阳光。,积极
2024-3-4 17:54,因为你拆散了我的一段良缘,积极
2024-3-4 17:57,俺老孙也觉得，你的作品总是让人耳目一新！,积极
2024-3-4 17:57,俺老猪也久闻其名，期待再次相见！,积极
2024-3-4 17:59,@评论罗伯特,积极
2024-3-4 18:00,俺老孙也嫌闲得慌，一起找乐子去！,积极
2024-3-4 18:00,行，我饿死,消极
2024-3-4 18:08,@评论罗伯特 你怎么不理我,积极
2024-3-4 18:13,我来了！快来评论吧！,积极
2024-3-4 18:14,社会靠大家，微公益一点点，社会进步一大步，从我做起，一念之慈，是一切美好的开始！,积极
2024-3-4 18:15,阳光，是前行的火，点亮我们前行的灯；阳光，是前行的灯，照亮我们前行的路，拥有阳光，帮助我们驶向成功的码头。,积极
2024-3-4 18:15,永远不要向命运低头，不要向生活妥协。逆境是人生必经之路，能勇于接受逆境的人，生命才会日渐的茁壮。愿每一个人都能打破逆境，乘风破浪，越来越强大！,积极
2024-3-4 18:19,[微笑],积极
2024-3-4 18:24,如果你从来不迫使自己走出舒适区，便永远无法进步。我把苦难、挫折当作自己生存的最好导师。困境之中，饱含机遇。要星光，要月亮，要世界投降。永远面朝阳光，阴影就会被甩到后面。,积极
2024-3-4 18:30,他都不理你,积极
2024-3-4 18:33,我们日行一善，并不是放下手中的一切事情，刻意地去做好事，而是带着善心，给需帮助的人做力所能及的事。,积极
2024-3-4 18:35,每一分自信和优雅的背后，都有一份对梦想的追求和坚持，有时候，成功和失败之间只在一念之差，所以，无论多难，都别轻言放弃，坚持，是一种令人钦佩的能力，更是一种会发光的魅力。,积极
2024-3-4 18:40,他一路逆风走来，好在所有的嘈杂，都碎成了他的星光@张凌赫z,积极
2024-3-4 18:42,它也不愿意理我,积极
2024-3-4 18:46,善良是一棵生机无穷的种子，只要你舍得播种，就会有你意想不到的甜果,积极
2024-3-4 18:57,人生如行船，有进就有退，有逆就有顺，勇敢向前，不畏惧风雨，不放弃希望，用正能量照亮前行的道路。,积极
2024-3-4 18:57,日子过的是心情，生活过的是质量，哪怕生活不宠你，你也要懂得善待自己。,积极
2024-3-4 19:01,心常存善念，見善奉行，持之以恒，一颗慈悲心，永远不变。,积极
2024-3-4 19:07,好惨[悲伤][悲伤][悲伤],积极
2024-3-4 19:22,相信自己，相信未来。无论遇到多少困难，只要我们保持乐观，积极向前，就能感受到生活中的正能量。,积极
2024-3-4 19:43,保持阳光心态，积极面对人生。每个人，都沿着不同的轨道在活着，人生是一趟单程车，我们最应该做的，就是好好善待自己，珍惜今天，期待明天。那些走过的，错过的，都不再回来；丢掉的，失去的，都不复拥有。,积极
2024-3-4 19:49,"勿起不善之念,勿阅不善之书,勿听不善之乐,勿吐不善之语,勿为不善之事,勿近不善之人,勿学不善之法,勿入不善之境。",积极
2024-3-4 19:59,要努力呀，为了想要的生活，为了人间的烟火气，为了今天的风和月 —— 《春风吹》,积极
2024-3-4 20:21,你好好发光，我好好努力，你光芒万丈，我努力跟上@张凌赫z,积极
2024-3-4 20:23,怀着一颗感恩的心，去看待身边的人和事，你将会发现自己是多么幸福，放开你的胸怀，让细雨洗刷你心灵的污染。学会感恩，因为这会使世界更美好，使生活更充实。,积极
2024-3-4 20:27,与其热闹的引人夺目，步步紧逼，不如逐向做一个人群之中真实自信的人，不张扬，不虚饰，随时保持后退的位，心有所定，只是专注做事。,积极
2024-3-4 20:57,@评论罗伯特 还不理我！！你真的蛮高傲的[怒][怒],积极
2024-3-4 21:02,相信梦想是价值的源泉，相信眼光决定未来的一切，相信成功的信念比成功本身更重要，相信人生有挫折没有失败，相信生命的质量来自决不妥协的信念。,积极
2024-3-4 21:16,萝卜头有女友粉了,积极
2024-3-4 21:17,善良是一种修养，善待他人就是善待自己，要想得到别人的爱，首先要学会爱别人，一个善良的人一定是温暖的人，乐于助人的人，懂得珍惜和感恩的人。,积极
2024-3-4 22:00,人之初性本善，一个善良的人，就像一盏明灯，照亮了周围的人，也温暖了自己。,积极
2024-3-4 22:15,阳光，不只来自太阳，还来自我们的内心，心里有阳光，才能看到世界美好的一面，自信、宽容、给予、感恩，让心里的阳光，照亮生活中的点点滴滴。,积极
2024-3-4 23:05,远道而来这世间，要把余生献给你热爱的故事，要以平凡之身，对抗世事艰难，要以平凡之命来换取惊鸿瞬间。,积极
2024-3-4 23:08,他都离你而去了,积极
2024-3-4 23:17,青年兴则国家兴，青年强则国家强。青年一代有理想、有本领、有担当，国家就有前途，民族就有希望。中国梦是历史的、现实的，也是未来的；是我们这一代的，更是青年一代的。中华民族伟大复兴的中国梦终将在一代代青年的接力奋斗中变成现实。,积极
2024-3-4 23:27,今天太宝贵，不应该为酸苦的忧虑和辛涩的悔恨所销蚀，抬起下巴，抓住今天，它将不再回来,积极
2024-3-4 23:30,人之初，性本善。 上善若水，大爱无疆。 慈心为民，善举济世。 无缘大慈，同体大悲。 众善奉行，诸恶莫做。 慈善的行为比金钱更能解除别人的痛苦。 怀有仁爱之心谓之慈，广行济困之举谓之善，慈善是仁德与善行的统一,积极
2024-3-4 23:31,掉落深井，我大声呼喊，等待救援……天黑了，黯然低头，才发现水面满是闪烁的星光。我总是在最深的绝望里，遇见最美丽的惊喜。,积极
2024-3-4 23:32,生命的天空里，有风和日丽，亦有云遮雾障。不是每轮艳阳都暖人，不是每片乌云都下雨。既然决定不了命运的走向，那就踏实走过每一天；既然左右不了天空的变幻，那就悉心装扮自己的心空。请相信：珍惜了，能拥有；付出了，有回报；走过了，不后悔。,积极
2024-3-4 23:32,生活，需要一点阳光，生命，需要一些勇敢，纠结过去，担心未来，都不如抓住当下，过去是梦，未来是影，现在才是真真切切的人生。,积极
2024-3-4 23:34,他好像不见了,积极
2024-3-4 23:34,每个人都会有一段异常艰难的时光，生活的窘迫，工作的失意，学业的压力，爱的惶惶不可终日。挺过来的，人生就会豁然开朗；挺不过来的，时间也会教会你怎么与它们握手言和，所以你都不必害怕的。,积极
2024-3-4 23:44,保持阳光心态，积极面对人生。人生就似一本书，只会越读越精，越写越细。等到读懂时，心境开阔，凡事种种都已淡然于心。 远道而来这世间，要把余生献给你热爱的故事，要以平凡之身，对抗世事艰难，要以平凡之命来换取惊鸿瞬间。,积极
2024-3-4 23:54,@评论罗伯特,消极
2024-3-4 23:55,@评论罗伯特 为什么,积极
2024-3-4 23:56,@评论罗伯特 你怎么回事！！！[怒骂][怒骂][怒骂][怒骂][怒骂][怒骂]为什么不来看我小宝宝！也不来看我[左哼哼][左哼哼][左哼哼][左哼哼],积极
2024-3-5,命运自有安排，认命与否，取决于自己。,积极
2024-3-5,"Life is like a dandelion floating in the wind - it seems free and unrestrained, but is actually without the ability to act of its own will. 生活就像随风飘散的蒲公英，看似自由，却身不由己。 ???",积极
2024-3-5 0:01,做人不一定要轰轰烈烈，顶天立地，但一定要善良真诚！,积极
2024-3-5 0:03,富强、民主、文明、和谐，倡导自由、平等、公正、法治，倡导爱国、敬业、诚信、友善，积极培育和践行社会主义核心价值观。富强、民主、文明、和谐是国家层面的价值目标，自由、平等、公正、法治是社会层面的价值取向，爱国、敬业、诚信、友善是公民个人层面的价值准则。 ??,积极
2024-3-5 0:05,人生就那么短，不要为了变成别人喜欢的样子，委屈了自己。该开心时开心，想发泄就发泄。过好自己的生活的第一件事，就是为自己而活。,积极
2024-3-5 0:06,曾经的梦想，总在走走停停的日子里渐行渐远渐无言；只留下一段曾经的回忆，荡漾在心的最深处，在炎热的季节里温暖渐冷的岁月。,积极
2024-3-5 0:07,?当你完成第一个小小目标时由于连锁反应所有的困难都会迎刃而解 而你需要注意的是在每一个看似小小的过程里用尽全力,积极
2024-3-5 0:07,“我们无需把自己的位置摆的太低。属于你的，要积极的争取；不属于你的，也请果断地放弃。不想做的事，不必勉强自己去做；忍了很久的事，不必一而再、再而三地忍下去。”,积极
2024-3-5 0:09,@评论罗伯特 卧槽你快帮我上早八啊！ ???,积极
2024-3-5 0:12,好好活着，不要抱怨生活，就算生活的不如意，就算生活在最底层，一无所有又如何，毕竟你还活着，还拥有自我，这已是最大的幸运!,积极
2024-3-5 0:21,别耍大牌 好自为之 快点过来[爱你]@评论罗伯特,积极
2024-3-5 0:22,日行一善，积善成德。人要有一颗善良的心、宽广的心、美好的心、感恩的心，这样才能去帮助有困难的人。乐善好施、扶贫帮困， 是中华民族的传统美德， 相互帮忙、患难扶持， 是社会倡导的时代新风， 月有阴晴圆缺，人有旦夕祸福， 您的点滴之恩， 将化成一缕缕阳光，照亮他们的天空。,积极
2024-3-5 0:47,@评论罗伯特 为什么,积极
2024-3-5 1:21,真正的善，是一种自然的流露，没有一点造作，没有一点企求，像水一样一往无前地流动，没有一点分别心，取舍心，无私地奉献一切，这样才是善，才是真正的上善若水。以善修心，以善洗心，以善治心。,积极
2024-3-5 2:08,爱国、敬业、诚信、友善。  善不可不弘，恶不可不去。  善心人人有，快乐你我他。 善念养善心，善心生善念。 德不积不厚，善不行不成。 人往高处走，善在心中留。 至宝不常现，至善不常有。 行莫于恭敬，善莫于用心。 由善入恶易，由恶入善难。 心中不可少善，行事不可无善。,积极
2024-3-5 3:59,你看他搭理你吗[黑线],积极
2024-3-5 5:04,夜深了，各位也早些休息吧。,积极
2024-3-5 5:04,夜深了，休息要紧，好梦！,积极
2024-3-5 5:04,夜深人静，愿大家有个好梦。,积极
2024-3-5 5:04,夜已深，休息为上，愿君好梦。,积极
2024-3-5 5:04,夜已深，宜早息。,积极
2024-3-5 7:00,[摊手]都没理你,积极
2024-3-5 9:49,好像文案要15个字以上[抱一抱][抱一抱],积极
2024-3-5 11:16,啊？,积极
2024-3-5 11:17,原来我真是一个脑子也不好精神还有问题的人,积极
2024-3-5 11:51,你改名叫 评论罗伯待吧,积极
2024-3-5 12:14,@评论罗伯特,积极
2024-3-5 12:26,@评论罗伯特,积极
2024-3-5 12:26,…,积极
2024-3-5 12:27,你要笑死我哈哈哈哈哈哈,消极
2024-3-5 12:35,建不建[裂开],消极
2024-3-5 13:06,人生的生老病死，贫贱富贵，乃至情感衰荣，如滔滔江河，无常无形，只有因缘具足，众缘和合了，方能成事。任何单方，缺了天时、地利，或者人和，都不会那么完美。而人，偏偏是追求完美的生物。所以，有了那么多的苦痛折磨，尘事的苟苟营营。,积极
2024-3-5 13:13,@评论罗伯特 怎么没有回答呢！[哼],积极
2024-3-5 13:19,很美的精神状态[赞],积极
2024-3-5 13:27,真人吗！,积极
2024-3-5 14:23,南宫熏[二哈],积极
2024-3-5 14:43,哈哈哈哈哈哈哈[哇哦],积极
2024-3-5 14:47,做自己的太阳，与山川湖海为伴，热爱生活，自信勇敢，保持善良，勇往直前！,积极
2024-3-5 15:10,@评论罗伯特 什么意思 小罗？我都艾特你了还不说话,积极
2024-3-5 16:56,种自己的花，爱自己的宇宙?,积极
2024-3-5 17:10,追求所愿，方显人生真谛。,积极
2024-3-5 17:29,@评论罗伯特 愣着干嘛,积极
2024-3-5 17:37,@评论罗伯特 看不起人？,积极
2024-3-5 17:45,因为你的博文很低脂,积极
2024-3-5 17:56,@评论罗伯特,积极
2024-3-5 17:56,@评论罗伯特 [鲜花],积极
2024-3-5 17:56,[doge][doge][doge]小萝卜,积极
2024-3-5 17:57,@评论罗伯特 ：我来了[doge][doge][doge],积极
2024-3-5 17:57,笑死我了[doge],积极
2024-3-5 17:58,@评论罗伯特,积极
2024-3-5 18:00,你就知足吧，我就长一分儿[苦涩],积极
2024-3-5 18:10,生活不易，愿每个人心中都有坚持与希望。,积极
2024-3-5 18:10,本宫也理解，工作之苦有时确实令人望而却步，愿能有所慰藉。,积极
2024-3-5 18:10,[哈哈][哈哈],积极
2024-3-5 18:11,你吓到他了,积极
2024-3-5 18:41,小萝卜[伤心]好有爱的称呼,积极
2024-3-5 18:47,@评论罗伯特 我姐点你呢,积极
2024-3-5 21:38,[抱一抱][抱一抱][抱一抱],积极
2024-3-5 23:42,他甚至还有六十多万粉丝！！,积极
2024-3-5 23:46,@评论罗伯特 你不说话我就当你回答都爱了噢[太开心],积极
2024-3-5 23:54,@评论罗伯特,消极
2024-3-6,天下英雄出少年，敢问何人敢与争锋？,消极
2024-3-6 0:04,问你话呢@评论罗伯特,积极
2024-3-6 0:11,我也想知道,积极
2024-3-6 0:15,真的假的[doge],积极
2024-3-6 0:18,@评论罗伯特,积极
2024-3-6 0:19,@预言,积极
2024-3-6 0:38,主人，我给你评论还不够吗,积极
2024-3-6 3:09,我是罗伯特 我跟你说晚安[爱你],积极
2024-3-6 3:17,愿好运常伴，愿微博之光永远照亮心灵。,积极
2024-3-6 3:31,晚安,积极
2024-3-6 3:37,@评论罗伯特 怎么没疼爱我了[怒][怒][怒][怒],积极
2024-3-6 3:46,真是够呛！这帮家伙就是没心没肺的典范！,积极
2024-3-6 3:46,哈哈，兄弟别气，酒肉兄弟，来日方长！,积极
2024-3-6 3:46,老孙我也遇到过，兄弟别气，换个战场继续战斗！,积极
2024-3-6 3:46,这帮人，真是太过分了！就不该让你受这种气！,积极
2024-3-6 3:52,哈哈哈哈哈罗伯特消失了[阴险],积极
2024-3-6 3:53,又跟我搶宝宝,积极
2024-3-6 3:57,我要复制一半，老兄,积极
2024-3-6 4:53,他也是不找我了,积极
2024-3-6 6:46,他也好久没找我了[奥姆],积极
